X;Y;Z;Strati
550551.810547;7818543.199219;-10365.900391;330.000000
550551.810547;7818524.429688;-10365.200195;330.000000
550551.810547;7818505.660156;-10366.200195;330.000000
550551.810547;7818486.890625;-10368.799805;330.000000
550551.810547;7818468.117188;-10373.700195;330.000000
550551.810547;7818449.347656;-10372.700195;330.000000
550551.810547;7818430.578125;-10370.000000;330.000000
550551.810547;7818411.808594;-10371.200195;330.000000
550551.810547;7818393.039063;-10371.799805;330.000000
550551.810547;7818374.269531;-10368.000000;330.000000
550551.810547;7818355.500000;-10369.099609;330.000000
550551.810547;7818336.730469;-10372.700195;330.000000
550551.810547;7818317.957031;-10374.700195;330.000000
550551.810547;7818299.187500;-10374.400391;330.000000
550551.810547;7818280.417969;-10373.900391;330.000000
550551.810547;7818261.648438;-10372.099609;330.000000
550551.810547;7818242.878906;-10369.000000;330.000000
550551.810547;7818224.109375;-10363.500000;330.000000
550551.810547;7818205.339844;-10359.299805;330.000000
550551.810547;7818186.570313;-10353.799805;330.000000
550551.810547;7818167.796875;-10348.400391;330.000000
550551.810547;7818149.027344;-10344.099609;330.000000
550551.810547;7818130.257813;-10333.000000;330.000000
550551.810547;7818111.488281;-10317.099609;330.000000
550551.810547;7818092.718750;-10307.200195;330.000000
550551.810547;7818073.949219;-10295.900391;330.000000
550551.810547;7818055.179688;-10287.799805;330.000000
550551.810547;7818036.410156;-10279.000000;330.000000
550551.810547;7818017.636719;-10271.799805;330.000000
550551.810547;7817998.871094;-10244.299805;330.000000
550551.810547;7817980.097656;-10232.200195;330.000000
550551.810547;7817961.328125;-10226.000000;330.000000
550551.810547;7817942.558594;-10216.700195;330.000000
550551.810547;7817923.789063;-10208.700195;330.000000
550551.810547;7817905.019531;-10203.799805;330.000000
550551.810547;7817886.250000;-10198.000000;330.000000
550551.810547;7817867.480469;-10191.299805;330.000000
550551.810547;7817848.710938;-10186.299805;330.000000
550551.810547;7817829.937500;-10185.500000;330.000000
550551.810547;7817811.167969;-10184.900391;330.000000
550551.810547;7817792.398438;-10185.700195;330.000000
550551.810547;7817773.628906;-10193.700195;330.000000
550551.810547;7817754.859375;-10206.500000;330.000000
550551.810547;7817736.089844;-10215.099609;330.000000
550551.810547;7817717.320313;-10221.299805;330.000000
550551.810547;7817698.546875;-10239.500000;330.000000
550551.810547;7817679.777344;-10233.099609;330.000000
550551.810547;7817661.007813;-10260.200195;330.000000
550551.810547;7817642.238281;-10272.200195;330.000000
550551.810547;7817623.468750;-10275.200195;330.000000
550551.810547;7817604.699219;-10285.000000;330.000000
550551.810547;7817585.929688;-10267.700195;330.000000
550551.810547;7817567.160156;-10267.000000;330.000000
550551.810547;7817548.386719;-10269.200195;330.000000
550551.810547;7817529.617188;-10271.000000;330.000000
550551.810547;7817510.847656;-10271.500000;330.000000
550551.810547;7817492.078125;-10273.700195;330.000000
550551.810547;7817473.308594;-10272.099609;330.000000
550551.810547;7817454.539063;-10271.799805;330.000000
550551.810547;7817435.769531;-10270.000000;330.000000
550551.810547;7817417.000000;-10267.400391;330.000000
550551.810547;7817398.226563;-10265.299805;330.000000
550551.810547;7817379.460938;-10256.299805;330.000000
550551.810547;7817360.687500;-10250.599609;330.000000
550551.810547;7817341.917969;-10241.200195;330.000000
550551.810547;7817323.148438;-10228.700195;330.000000
550551.810547;7817304.378906;-10222.200195;330.000000
550551.810547;7817285.609375;-10214.299805;330.000000
550551.810547;7817266.839844;-10207.599609;330.000000
550551.810547;7817248.070313;-10204.900391;330.000000
550551.810547;7817229.300781;-10202.700195;330.000000
550551.810547;7817210.527344;-10226.700195;330.000000
550551.810547;7817191.757813;-10242.700195;330.000000
550551.810547;7817172.988281;-10258.700195;330.000000
550551.810547;7817154.218750;-10274.700195;330.000000
550551.810547;7817135.449219;-10286.700195;330.000000
550551.810547;7817116.679688;-10298.700195;330.000000
550551.810547;7817097.910156;-10294.700195;330.000000
550551.810547;7817079.140625;-10290.700195;330.000000
550551.810547;7817060.367188;-10286.700195;330.000000
550551.810547;7817041.597656;-10282.700195;330.000000
550551.810547;7817022.828125;-10278.700195;330.000000
550551.810547;7817004.058594;-10274.700195;330.000000
550551.810547;7816985.289063;-10250.700195;330.000000
550551.810547;7816966.519531;-10256.700195;330.000000
550551.810547;7816947.750000;-10262.700195;330.000000
550551.810547;7816928.980469;-10262.700195;330.000000
550551.810547;7816910.207031;-10262.700195;330.000000
