X;Y;Z;Strati
550051.810547;7818280.417969;-9698.690430;250.000000
549414.310547;7818036.410156;-9712.990234;250.000000
550901.810547;7819519.238281;-9532.820313;250.000000
549614.310547;7818881.058594;-9601.280273;250.000000
549951.810547;7816666.199219;-9661.280273;250.000000
550376.810547;7817661.007813;-9665.580078;250.000000
551876.810547;7821640.250000;-9591.799805;250.000000
550601.810547;7818993.679688;-9507.980469;250.000000
551014.310547;7821809.179688;-9704.500000;250.000000
551026.810547;7818261.648438;-9582.040039;250.000000
551201.810547;7817060.367188;-9576.889648;250.000000
549751.810547;7820495.281250;-9660.120117;250.000000
549214.310547;7819894.640625;-9729.799805;250.000000
551039.310547;7818411.808594;-9576.969727;250.000000
550001.810547;7818055.179688;-9712.679688;250.000000
549064.310547;7820345.121094;-9732.139648;250.000000
549439.310547;7817097.910156;-9569.490234;250.000000
550464.310547;7820532.820313;-9409.469727;250.000000
551801.810547;7821640.250000;-9599.049805;250.000000
549126.810547;7820607.898438;-9731.959961;250.000000
550389.310547;7816835.128906;-9600.799805;250.000000
550814.310547;7817567.160156;-9589.790039;250.000000
549789.310547;7820607.898438;-9672.950195;250.000000
549426.810547;7821415.007813;-9749.690430;250.000000
549239.310547;7816985.289063;-9625.480469;250.000000
549339.310547;7821433.781250;-9743.730469;250.000000
551689.310547;7816778.816406;-9573.669922;250.000000
550439.310547;7819894.640625;-9490.469727;250.000000
549351.810547;7817172.988281;-9515.740234;250.000000
549589.310547;7820476.507813;-9708.009766;250.000000
550601.810547;7818937.367188;-9530.360352;250.000000
550689.310547;7821715.328125;-9724.719727;250.000000
549339.310547;7816985.289063;-9626.429688;250.000000
551189.310547;7817661.007813;-9578.650391;250.000000
551451.810547;7821358.699219;-9681.099609;250.000000
551464.310547;7821246.078125;-9674.089844;250.000000
548951.810547;7819087.527344;-9733.809570;250.000000
550739.310547;7820082.339844;-9496.209961;250.000000
550014.310547;7817942.558594;-9712.030273;250.000000
548989.310547;7817585.929688;-9600.250000;250.000000
550864.310547;7820476.507813;-9527.309570;250.000000
549151.810547;7819819.558594;-9729.309570;250.000000
551614.310547;7821302.390625;-9673.349609;250.000000
552264.310547;7821640.250000;-9572.580078;250.000000
551039.310547;7818824.750000;-9616.160156;250.000000
549189.310547;7821377.468750;-9762.339844;250.000000
551289.310547;7818336.730469;-9515.030273;250.000000
