X;Y;Z;Strati
550551.810547;7818393.039063;-9066.330078;60.000000
550551.810547;7818374.269531;-9065.879883;60.000000
550551.810547;7818355.500000;-9064.589844;60.000000
550551.810547;7818336.730469;-9062.320313;60.000000
550551.810547;7818317.957031;-9061.190430;60.000000
550551.810547;7818299.187500;-9061.750000;60.000000
550551.810547;7818280.417969;-9062.419922;60.000000
550551.810547;7818261.648438;-9062.780273;60.000000
550551.810547;7818242.878906;-9062.910156;60.000000
550551.810547;7818224.109375;-9063.330078;60.000000
550551.810547;7818205.339844;-9063.480469;60.000000
550551.810547;7818186.570313;-9064.080078;60.000000
550551.810547;7818167.796875;-9065.240234;60.000000
550551.810547;7818149.027344;-9067.299805;60.000000
550551.810547;7818130.257813;-9067.889648;60.000000
550551.810547;7818111.488281;-9068.540039;60.000000
550551.810547;7818092.718750;-9068.190430;60.000000
550551.810547;7818073.949219;-9066.690430;60.000000
550551.810547;7818055.179688;-9065.610352;60.000000
550551.810547;7818036.410156;-9066.480469;60.000000
550551.810547;7818017.636719;-9067.400391;60.000000
550551.810547;7817998.871094;-9066.450195;60.000000
550551.810547;7817980.097656;-9067.040039;60.000000
550551.810547;7817961.328125;-9064.660156;60.000000
550551.810547;7817942.558594;-9063.889648;60.000000
550551.810547;7817923.789063;-9065.870117;60.000000
550551.810547;7817905.019531;-9067.389648;60.000000
550551.810547;7817886.250000;-9067.120117;60.000000
550551.810547;7817867.480469;-9067.379883;60.000000
550551.810547;7817848.710938;-9068.929688;60.000000
550551.810547;7817829.937500;-9069.080078;60.000000
550551.810547;7817811.167969;-9069.169922;60.000000
550551.810547;7817792.398438;-9069.370117;60.000000
550551.810547;7817773.628906;-9069.889648;60.000000
550551.810547;7817754.859375;-9070.040039;60.000000
550551.810547;7817736.089844;-9069.490234;60.000000
550551.810547;7817717.320313;-9067.160156;60.000000
550551.810547;7817698.546875;-9063.809570;60.000000
550551.810547;7817679.777344;-9060.669922;60.000000
550551.810547;7817661.007813;-9060.410156;60.000000
550551.810547;7817642.238281;-9061.089844;60.000000
550551.810547;7817623.468750;-9061.540039;60.000000
550551.810547;7817604.699219;-9061.469727;60.000000
550551.810547;7817585.929688;-9060.259766;60.000000
550551.810547;7817567.160156;-9058.509766;60.000000
550551.810547;7817548.386719;-9056.820313;60.000000
550551.810547;7817529.617188;-9054.660156;60.000000
550551.810547;7817510.847656;-9054.200195;60.000000
550551.810547;7817492.078125;-9054.660156;60.000000
550551.810547;7817473.308594;-9055.299805;60.000000
550551.810547;7817454.539063;-9055.959961;60.000000
550551.810547;7817435.769531;-9056.129883;60.000000
550551.810547;7817417.000000;-9056.049805;60.000000
550551.810547;7817398.226563;-9056.440430;60.000000
550551.810547;7817379.460938;-9056.559570;60.000000
550551.810547;7817360.687500;-9057.209961;60.000000
550551.810547;7817341.917969;-9057.280273;60.000000
550551.810547;7817323.148438;-9055.809570;60.000000
550551.810547;7817304.378906;-9054.049805;60.000000
550551.810547;7817285.609375;-9050.919922;60.000000
550551.810547;7817266.839844;-9048.490234;60.000000
550551.810547;7817248.070313;-9046.669922;60.000000
550551.810547;7817229.300781;-9043.610352;60.000000
550551.810547;7817210.527344;-9040.360352;60.000000
550551.810547;7817191.757813;-9038.900391;60.000000
550551.810547;7817172.988281;-9038.980469;60.000000
550551.810547;7817154.218750;-9039.769531;60.000000
550551.810547;7817135.449219;-9041.419922;60.000000
550551.810547;7817116.679688;-9042.290039;60.000000
550551.810547;7817097.910156;-9042.469727;60.000000
550551.810547;7817079.140625;-9045.820313;60.000000
550551.810547;7817060.367188;-9048.049805;60.000000
550551.810547;7817041.597656;-9050.349609;60.000000
550551.810547;7817022.828125;-9055.049805;60.000000
550551.810547;7817004.058594;-9058.959961;60.000000
550551.810547;7816985.289063;-9061.799805;60.000000
550551.810547;7816966.519531;-9065.250000;60.000000
550551.810547;7816947.750000;-9067.870117;60.000000
550551.810547;7816928.980469;-9067.259766;60.000000
550551.810547;7816910.207031;-9061.089844;60.000000
550551.810547;7816891.437500;-9056.509766;60.000000
550551.810547;7816872.667969;-9053.559570;60.000000
550551.810547;7816853.898438;-9053.940430;60.000000
550551.810547;7816835.128906;-9057.870117;60.000000
550551.810547;7816816.359375;-9062.589844;60.000000
550551.810547;7816797.589844;-9065.990234;60.000000
550551.810547;7816778.816406;-9068.480469;60.000000
550551.810547;7816760.050781;-9068.889648;60.000000
550551.810547;7816741.277344;-9069.190430;60.000000
550551.810547;7816722.507813;-9070.559570;60.000000
550551.810547;7816703.738281;-9071.730469;60.000000
550551.810547;7816684.968750;-9071.330078;60.000000
550551.810547;7816666.199219;-9070.459961;60.000000
550551.810547;7816647.429688;-9068.639648;60.000000
