X;Y;Z;Strati
551701.810547;7818073.949219;-8778.019531;0.000000
549939.310547;7817548.386719;-8848.809570;0.000000
548889.310547;7821227.308594;-8963.900391;0.000000
548939.310547;7821133.457031;-8968.570313;0.000000
552301.810547;7820232.500000;-8802.400391;0.000000
552014.310547;7817998.871094;-8786.230469;0.000000
550039.310547;7819143.839844;-8838.240234;0.000000
551789.310547;7819932.179688;-8818.839844;0.000000
549076.810547;7821133.457031;-8966.889648;0.000000
551164.310547;7820983.296875;-8886.570313;0.000000
549164.310547;7818167.796875;-8896.690430;0.000000
551939.310547;7820082.339844;-8773.769531;0.000000
552201.810547;7817060.367188;-8726.889648;0.000000
552039.310547;7821752.867188;-8847.639648;0.000000
551401.810547;7821171.000000;-8894.309570;0.000000
552214.310547;7820720.519531;-8831.269531;0.000000
551914.310547;7817567.160156;-8789.259766;0.000000
551189.310547;7817980.097656;-8791.530273;0.000000
549651.810547;7820138.648438;-8907.269531;0.000000
551076.810547;7818693.359375;-8820.589844;0.000000
552326.810547;7820532.820313;-8817.519531;0.000000
550351.810547;7818393.039063;-8845.980469;0.000000
552101.810547;7818486.890625;-8812.250000;0.000000
548889.310547;7818186.570313;-8913.309570;0.000000
549539.310547;7821471.320313;-8964.799805;0.000000
551001.810547;7821490.089844;-8912.839844;0.000000
550089.310547;7819575.550781;-8824.360352;0.000000
550264.310547;7818956.140625;-8803.240234;0.000000
551839.310547;7819763.250000;-8821.290039;0.000000
549564.310547;7820401.429688;-8926.610352;0.000000
549601.810547;7820063.570313;-8916.559570;0.000000
550576.808594;7817567.160156;-8828.150391;0.000000
549751.810547;7818956.140625;-8858.030273;0.000000
551939.310547;7821602.710938;-8868.660156;0.000000
551639.310547;7820476.507813;-8841.200195;0.000000
550239.310547;7818130.257813;-8858.230469;0.000000
549276.810547;7817998.871094;-8871.379883;0.000000
552076.810547;7820044.800781;-8776.169922;0.000000
549951.810547;7820101.109375;-8855.030273;0.000000
550701.810547;7821715.328125;-8930.530273;0.000000
552264.310547;7821339.929688;-8859.610352;0.000000
549151.810547;7817623.468750;-8825.559570;0.000000
551839.310547;7819688.167969;-8821.259766;0.000000
551939.310547;7821565.167969;-8873.330078;0.000000
550151.810547;7821246.078125;-8933.120117;0.000000
550189.310547;7819049.988281;-8812.759766;0.000000
550851.810547;7820026.027344;-8810.370117;0.000000
550601.810547;7818336.730469;-8817.990234;0.000000
549964.310547;7818956.140625;-8844.490234;0.000000
550864.310547;7818299.187500;-8821.080078;0.000000
549176.810547;7817022.828125;-8836.349609;0.000000
551514.310547;7821321.160156;-8902.660156;0.000000
551951.810547;7818017.636719;-8785.129883;0.000000
551489.310547;7818055.179688;-8788.099609;0.000000
549814.310547;7817980.097656;-8867.179688;0.000000
549564.310547;7817773.628906;-8847.280273;0.000000
549801.810547;7820739.289063;-8924.870117;0.000000
552214.310547;7818956.140625;-8813.419922;0.000000
550389.310547;7817041.597656;-8822.209961;0.000000
551726.810547;7819932.179688;-8821.950195;0.000000
549476.810547;7818092.718750;-8874.370117;0.000000
549201.810547;7816947.750000;-8843.919922;0.000000
551614.310547;7820026.027344;-8815.349609;0.000000
549339.310547;7821339.929688;-8955.490234;0.000000
549739.310547;7816835.128906;-8837.360352;0.000000
552276.810547;7821508.859375;-8855.559570;0.000000
552439.310547;7819162.609375;-8817.519531;0.000000
549676.810547;7817867.480469;-8863.150391;0.000000
550814.310547;7821809.179688;-8927.049805;0.000000
551676.810547;7816947.750000;-8790.580078;0.000000
552414.310547;7819725.710938;-8806.400391;0.000000
549339.310547;7821734.101563;-8972.839844;0.000000
549726.810547;7820082.339844;-8896.370117;0.000000
550589.310547;7818486.890625;-8821.919922;0.000000
550701.810547;7818524.429688;-8833.969727;0.000000
548926.810547;7817379.460938;-8860.209961;0.000000
551664.310547;7817323.148438;-8786.919922;0.000000
549389.310547;7821809.179688;-8976.709961;0.000000
551526.810547;7821002.070313;-8887.540039;0.000000
549526.810547;7820213.730469;-8919.629883;0.000000
550601.810547;7820026.027344;-8780.169922;0.000000
550176.810547;7818224.109375;-8860.150391;0.000000
551051.810547;7819932.179688;-8822.360352;0.000000
551851.810547;7818055.179688;-8778.879883;0.000000
550639.310547;7817998.871094;-8823.070313;0.000000
551026.810547;7819012.449219;-8811.030273;0.000000
548976.810547;7817360.687500;-8852.419922;0.000000
549926.810547;7821321.160156;-8947.490234;0.000000
552276.810547;7819181.378906;-8818.080078;0.000000
551764.310547;7818224.109375;-8782.700195;0.000000
550126.810547;7818486.890625;-8849.679688;0.000000
551301.810547;7820739.289063;-8875.209961;0.000000
552339.310547;7817116.679688;-8720.759766;0.000000
550176.810547;7817154.218750;-8818.389648;0.000000
550626.810547;7819425.390625;-8779.910156;0.000000
550401.810547;7817923.789063;-8839.679688;0.000000
552401.810547;7821264.847656;-8858.269531;0.000000
551214.310547;7818055.179688;-8795.299805;0.000000
550826.810547;7820851.910156;-8879.269531;0.000000
550014.310547;7818317.957031;-8860.419922;0.000000
550026.810547;7819650.628906;-8827.790039;0.000000
550851.810547;7820908.218750;-8885.750000;0.000000
551964.310547;7819369.078125;-8814.679688;0.000000
549989.310547;7817905.019531;-8864.509766;0.000000
549114.310547;7818993.679688;-8913.459961;0.000000
549776.810547;7818167.796875;-8868.759766;0.000000
552264.310547;7818730.898438;-8817.889648;0.000000
550689.310547;7821583.941406;-8922.929688;0.000000
551176.810547;7819369.078125;-8814.620117;0.000000
549126.810547;7819294.000000;-8934.419922;0.000000
551351.810547;7821546.398438;-8902.120117;0.000000
549251.810547;7821264.847656;-8956.639648;0.000000
550751.810547;7818186.570313;-8808.290039;0.000000
550651.810547;7816684.968750;-8840.009766;0.000000
551901.810547;7819763.250000;-8816.839844;0.000000
550226.810547;7817661.007813;-8844.849609;0.000000
550114.310547;7817717.320313;-8853.570313;0.000000
551676.810547;7819782.019531;-8826.490234;0.000000
550801.810547;7819500.468750;-8801.700195;0.000000
551739.310547;7821734.101563;-8858.059570;0.000000
549339.310547;7821640.250000;-8961.730469;0.000000
552451.810547;7817379.460938;-8725.280273;0.000000
551376.810547;7817754.859375;-8797.290039;0.000000
550276.810547;7818918.597656;-8807.889648;0.000000
549651.810547;7821396.238281;-8960.049805;0.000000
551726.810547;7816853.898438;-8786.139648;0.000000
551626.810547;7818130.257813;-8779.530273;0.000000
551739.310547;7817717.320313;-8799.940430;0.000000
551789.310547;7819857.097656;-8825.750000;0.000000
551764.310547;7818073.949219;-8774.759766;0.000000
550989.310547;7819631.859375;-8810.230469;0.000000
549964.310547;7818824.750000;-8836.360352;0.000000
