X;Y;Z;Strati
551039.310547;7817529.617188;-10220.500000;330.000000
551089.310547;7819857.097656;-10358.000000;330.000000
550014.310547;7821734.101563;-10456.200195;330.000000
550864.310547;7818299.187500;-10339.599609;330.000000
551264.310547;7821527.628906;-10461.299805;330.000000
549851.810547;7819162.609375;-10235.500000;330.000000
551476.810547;7821039.609375;-10435.500000;330.000000
549801.810547;7820307.578125;-10092.599609;330.000000
551314.310547;7821077.148438;-10496.400391;330.000000
549851.810547;7821095.917969;-10456.099609;330.000000
550614.310547;7821508.859375;-10578.000000;330.000000
552239.310547;7820532.820313;-10189.500000;330.000000
552276.810547;7821020.839844;-10512.200195;330.000000
550139.310547;7817886.250000;-10395.400391;330.000000
551926.810547;7821377.468750;-10479.000000;330.000000
549351.810547;7819594.320313;-10480.700195;330.000000
551026.810547;7820851.910156;-10486.500000;330.000000
551064.310547;7817341.917969;-10162.500000;330.000000
550776.810547;7821358.699219;-10606.200195;330.000000
550989.310547;7820270.039063;-10234.900391;330.000000
551089.310547;7821095.917969;-10560.400391;330.000000
549401.810547;7817435.769531;-9630.959961;330.000000
551401.810547;7820983.296875;-10468.799805;330.000000
551089.310547;7816797.589844;-10273.799805;330.000000
550976.810547;7817004.058594;-10254.099609;330.000000
551339.310547;7821677.789063;-10415.200195;330.000000
549914.310547;7818561.968750;-10039.700195;330.000000
552039.310547;7817492.078125;-10043.700195;330.000000
551076.810547;7816928.980469;-10249.000000;330.000000
550889.310547;7821415.007813;-10625.700195;330.000000
552151.810547;7821508.859375;-10381.200195;330.000000
551426.810547;7821358.699219;-10478.900391;330.000000
549439.310547;7818468.117188;-10177.799805;330.000000
551451.810547;7820739.289063;-10475.599609;330.000000
549826.810547;7821171.000000;-10445.599609;330.000000
549364.310547;7821095.917969;-10368.400391;330.000000
551189.310547;7820739.289063;-10432.400391;330.000000
551626.810547;7819125.070313;-10302.000000;330.000000
552226.810547;7821020.839844;-10532.299805;330.000000
548889.310547;7817942.558594;-10405.500000;330.000000
549314.310547;7818637.046875;-10214.500000;330.000000
549951.810547;7819143.839844;-10290.000000;330.000000
551226.810547;7821452.550781;-10468.099609;330.000000
550651.810547;7819763.250000;-10062.299805;330.000000
550376.810547;7821246.078125;-10516.799805;330.000000
550889.310547;7817661.007813;-10155.599609;330.000000
550464.310547;7819894.640625;-9867.389648;330.000000
552039.310547;7819857.097656;-9899.059570;330.000000
551864.310547;7821133.457031;-10518.299805;330.000000
550614.310547;7821433.781250;-10582.400391;330.000000
551151.810547;7819782.019531;-10391.200195;330.000000
549864.310547;7821396.238281;-10452.500000;330.000000
549464.310547;7819481.699219;-10408.500000;330.000000
552164.310547;7817417.000000;-9989.320313;330.000000
550176.810547;7817661.007813;-10361.200195;330.000000
549376.810547;7820701.750000;-10398.599609;330.000000
550251.810547;7821640.250000;-10503.000000;330.000000
550739.310547;7821640.250000;-10571.400391;330.000000
549476.810547;7820401.429688;-10432.299805;330.000000
549101.810547;7818167.796875;-10454.099609;330.000000
552201.810547;7817285.609375;-9935.790039;330.000000
551376.810547;7821377.468750;-10487.500000;330.000000
550389.310547;7821095.917969;-10425.700195;330.000000
550051.810547;7818036.410156;-10423.500000;330.000000
549514.310547;7817736.089844;-10184.099609;330.000000
550289.310547;7819875.867188;-9951.790039;330.000000
550189.310547;7821827.949219;-10483.000000;330.000000
549389.310547;7818186.570313;-10430.500000;330.000000
551314.310547;7821752.867188;-10392.299805;330.000000
551226.810547;7820194.960938;-10339.400391;330.000000
551489.310547;7820194.960938;-10245.299805;330.000000
551339.310547;7817248.070313;-10111.700195;330.000000
549551.810547;7819049.988281;-10261.599609;330.000000
550101.810547;7818449.347656;-10371.299805;330.000000
551889.310547;7821058.378906;-10529.799805;330.000000
551314.310547;7821508.859375;-10465.799805;330.000000
551551.810547;7820851.910156;-10506.900391;330.000000
550676.810547;7820119.878906;-9728.769531;330.000000
551826.810547;7820758.058594;-10476.000000;330.000000
551626.810547;7818580.738281;-10146.400391;330.000000
551364.310547;7820157.417969;-10360.299805;330.000000
550089.310547;7821039.609375;-10477.299805;330.000000
550676.810547;7820063.570313;-9764.669922;330.000000
551989.310547;7819237.687500;-10189.000000;330.000000
550764.310547;7821565.167969;-10582.799805;330.000000
552389.310547;7817304.378906;-9723.459961;330.000000
550401.810547;7818599.507813;-10351.900391;330.000000
551901.810547;7816741.277344;-10073.099609;330.000000
551689.310547;7819012.449219;-10297.299805;330.000000
551964.310547;7820138.648438;-9567.160156;330.000000
551114.310547;7820795.597656;-10467.799805;330.000000
550289.310547;7820776.828125;-9971.120117;330.000000
550089.310547;7817210.527344;-10061.500000;330.000000
551339.310547;7816966.519531;-10118.700195;330.000000
549039.310547;7818393.039063;-10421.000000;330.000000
549364.310547;7819538.007813;-10478.099609;330.000000
548914.310547;7818317.957031;-10408.700195;330.000000
549526.810547;7817886.250000;-10310.500000;330.000000
549914.310547;7820270.039063;-9912.129883;330.000000
551764.310547;7818524.429688;-10083.000000;330.000000
551101.810547;7820851.910156;-10501.700195;330.000000
549464.310547;7819143.839844;-10390.000000;330.000000
551339.310547;7820551.589844;-10388.299805;330.000000
552276.810547;7820082.339844;-9973.280273;330.000000
552226.810547;7820945.757813;-10539.099609;330.000000
551301.810547;7821827.949219;-10381.000000;330.000000
549839.310547;7818017.636719;-10411.299805;330.000000
552226.810547;7817492.078125;-9989.230469;330.000000
550201.810547;7819331.539063;-10012.599609;330.000000
552176.810547;7820213.730469;-9788.500000;330.000000
550089.310547;7818899.828125;-10367.700195;330.000000
549551.810547;7819369.078125;-10286.000000;330.000000
552414.310547;7817191.757813;-9639.990234;330.000000
552151.810547;7821827.949219;-9992.190430;330.000000
548889.310547;7818149.027344;-10406.500000;330.000000
551926.810547;7819087.527344;-10194.099609;330.000000
551101.810547;7819763.250000;-10385.200195;330.000000
549401.810547;7818092.718750;-10466.099609;330.000000
551051.810547;7819594.320313;-10378.200195;330.000000
549951.810547;7819744.480469;-10163.500000;330.000000
551489.310547;7817323.148438;-10111.599609;330.000000
551139.310547;7818017.636719;-10242.400391;330.000000
550639.310547;7818561.968750;-10362.700195;330.000000
550426.810547;7821002.070313;-10286.299805;330.000000
549939.310547;7821471.320313;-10450.700195;330.000000
551089.310547;7821677.789063;-10514.400391;330.000000
550326.810547;7817473.308594;-10277.799805;330.000000
549389.310547;7819706.937500;-10478.599609;330.000000
550139.310547;7820176.187500;-9631.679688;330.000000
551439.310547;7817604.699219;-10086.200195;330.000000
549626.810547;7819350.308594;-10199.000000;330.000000
549264.310547;7817848.710938;-10180.500000;330.000000
550751.810547;7819763.250000;-10076.599609;330.000000
551039.310547;7819838.328125;-10331.400391;330.000000
550914.310547;7817022.828125;-10263.799805;330.000000
551126.810547;7817417.000000;-10166.299805;330.000000
549726.810547;7818843.519531;-9835.469727;330.000000
550589.310547;7817004.058594;-10270.299805;330.000000
550151.810547;7819519.238281;-10212.200195;330.000000
552414.310547;7817229.300781;-9648.540039;330.000000
549789.310547;7819125.070313;-10214.400391;330.000000
549776.810547;7821339.929688;-10432.000000;330.000000
550876.810547;7820739.289063;-10222.000000;330.000000
550201.810547;7819068.757813;-10071.200195;330.000000
552101.810547;7817492.078125;-10027.700195;330.000000
550789.310547;7820007.257813;-9978.330078;330.000000
549726.810547;7818768.437500;-9773.150391;330.000000
551964.310547;7821189.769531;-10536.200195;330.000000
549789.310547;7819650.628906;-10342.200195;330.000000
550351.810547;7817792.398438;-10340.500000;330.000000
550026.810547;7820101.109375;-9739.080078;330.000000
552351.810547;7820194.960938;-10073.099609;330.000000
551701.810547;7819331.539063;-10305.500000;330.000000
552414.310547;7820833.140625;-10440.299805;330.000000
550189.310547;7821077.148438;-10463.799805;330.000000
550464.310547;7817116.679688;-10123.500000;330.000000
552176.810547;7817604.699219;-10028.900391;330.000000
550189.310547;7820363.886719;-9667.809570;330.000000
550701.810547;7817004.058594;-10282.299805;330.000000
550026.810547;7818730.898438;-10327.200195;330.000000
549339.310547;7821227.308594;-10359.900391;330.000000
549701.810547;7818092.718750;-10385.299805;330.000000
550064.310547;7818130.257813;-10423.599609;330.000000
549414.310547;7821565.167969;-10372.599609;330.000000
552101.810547;7821433.781250;-10439.799805;330.000000
550951.810547;7817661.007813;-10182.299805;330.000000
551064.310547;7821415.007813;-10556.000000;330.000000
550139.310547;7816966.519531;-9865.740234;330.000000
