,X,Y,Z,val,feature_name,nx,ny,nz
7139,549926.810547,7819857.0976559995,-8852.459961,0.0,strati,,,
7140,551701.810547,7819462.929688,-8822.919922,0.0,strati,,,
7141,549664.310547,7818505.6601559995,-8847.730469,0.0,strati,,,
7142,549276.810547,7821527.6289059995,-8958.629883,0.0,strati,,,
7143,548901.810547,7817060.367188,-8868.980469,0.0,strati,,,
7144,551751.810547,7819125.070313,-8810.620117,0.0,strati,,,
7145,551139.310547,7820101.109375,-8834.330078,0.0,strati,,,
7146,551026.810547,7820495.28125,-8829.94043,0.0,strati,,,
7147,550801.810547,7819688.1679690005,-8810.269531,0.0,strati,,,
7148,551164.310547,7819932.179688,-8830.780273,0.0,strati,,,
7149,548989.310547,7817154.21875,-8856.469727,0.0,strati,,,
7150,550801.810547,7820457.7382809995,-8793.139648,0.0,strati,,,
7151,548939.310547,7819387.851563,-8943.219727,0.0,strati,,,
7152,552014.310547,7819744.4804690005,-8803.570313,0.0,strati,,,
7153,549214.310547,7819969.71875,-8936.530273,0.0,strati,,,
7154,550989.310547,7817473.3085940005,-8785.139648,0.0,strati,,,
7155,550939.310547,7817492.078125,-8791.80957,0.0,strati,,,
7156,550351.810547,7818956.140625,-8793.129883,0.0,strati,,,
7157,552089.310547,7818637.046875,-8810.80957,0.0,strati,,,
7158,551051.810547,7817623.46875,-8790.070313,0.0,strati,,,
7159,552289.310547,7817905.0195309995,-8796.040039,0.0,strati,,,
7160,551676.810547,7819594.320313,-8825.719727,0.0,strati,,,
7161,549989.310547,7820326.3476559995,-8849.650391,0.0,strati,,,
7162,549251.810547,7820270.039063,-8933.19043,0.0,strati,,,
7163,552064.310547,7819763.25,-8801.049805,0.0,strati,,,
7164,548964.310547,7819800.789063,-8940.429688,0.0,strati,,,
7165,548964.310547,7819875.867188,-8942.110352,0.0,strati,,,
7166,548989.310547,7819444.1601559995,-8938.19043,0.0,strati,,,
7167,549001.810547,7821077.148438,-8970.379883,0.0,strati,,,
7168,549039.310547,7819387.851563,-8937.290039,0.0,strati,,,
7169,549576.810547,7817961.328125,-8869.099609,0.0,strati,,,
7170,548926.810547,7821208.539063,-8965.570313,0.0,strati,,,
7171,550864.310547,7819125.070313,-8780.69043,0.0,strati,,,
7172,549176.810547,7819725.710938,-8936.780273,0.0,strati,,,
7173,550126.810547,7820758.0585940005,-8887.110352,0.0,strati,,,
7174,551264.310547,7817923.789063,-8787.230469,0.0,strati,,,
7175,549801.810547,7819294.0,-8849.44043,0.0,strati,,,
7176,551864.310547,7821752.867188,-8853.30957,0.0,strati,,,
7177,550926.810547,7819838.328125,-8813.080078,0.0,strati,,,
7178,549564.310547,7817229.3007809995,-8801.339844,0.0,strati,,,
7179,549364.310547,7820176.1875,-8929.570313,0.0,strati,,,
7180,551176.810547,7821227.3085940005,-8903.540039,0.0,strati,,,
7181,549301.810547,7820607.898438,-8957.469727,0.0,strati,,,
7182,550589.310547,7818881.0585940005,-8808.820313,0.0,strati,,,
7183,551589.310547,7818805.9804690005,-8793.05957,0.0,strati,,,
7184,550326.810547,7819556.7773440005,-8811.639648,0.0,strati,,,
7185,549314.310547,7820288.8085940005,-8932.580078,0.0,strati,,,
7186,549114.310547,7821527.6289059995,-8953.139648,0.0,strati,,,
7187,549226.810547,7821095.9179690005,-8961.259766,0.0,strati,,,
7188,549176.810547,7821433.78125,-8953.870117,0.0,strati,,,
7189,549789.310547,7820607.898438,-8916.30957,0.0,strati,,,
7190,551464.310547,7821095.9179690005,-8893.099609,0.0,strati,,,
7191,549201.810547,7819669.398438,-8932.709961,0.0,strati,,,
7192,550364.310547,7816760.0507809995,-8832.610352,0.0,strati,,,
7193,551339.310547,7817980.0976559995,-8787.25,0.0,strati,,,
7194,550464.310547,7820945.757813,-8864.919922,0.0,strati,,,
7195,552139.310547,7821659.0195309995,-8846.820313,0.0,strati,,,
7196,552326.810547,7821433.78125,-8858.719727,0.0,strati,,,
7197,549889.310547,7818130.257813,-8867.469727,0.0,strati,,,
7198,552426.810547,7820457.7382809995,-8823.679688,0.0,strati,,,
7199,549951.810547,7817210.5273440005,-8829.160156,0.0,strati,,,
7200,549114.310547,7819988.4882809995,-8938.280273,0.0,strati,,,
7201,551851.810547,7819425.390625,-8817.120117,0.0,strati,,,
7202,549001.810547,7819125.070313,-8929.879883,0.0,strati,,,
7203,550751.810547,7819218.9179690005,-8770.959961,0.0,strati,,,
7204,552326.810547,7818468.117188,-8822.070313,0.0,strati,,,
7205,548951.810547,7819237.6875,-8942.040039,0.0,strati,,,
7206,551276.810547,7817848.710938,-8790.049805,0.0,strati,,,
7207,550126.810547,7818130.257813,-8863.679688,0.0,strati,,,
7208,550989.310547,7819444.1601559995,-8805.849609,0.0,strati,,,
7209,551926.810547,7821321.1601559995,-8875.730469,0.0,strati,,,
7210,551726.810547,7817905.0195309995,-8798.410156,0.0,strati,,,
7211,551239.310547,7820739.289063,-8874.719727,0.0,strati,,,
7212,550576.808594,7818242.8789059995,-8828.759766,0.0,strati,,,
7213,549114.310547,7820889.4492190005,-8963.370117,0.0,strati,,,
7214,549276.810547,7820964.53125,-8964.040039,0.0,strati,,,
7215,548964.310547,7819913.4101559995,-8943.280273,0.0,strati,,,
7216,549926.810547,7819725.710938,-8849.629883,0.0,strati,,,
7217,552376.810547,7821321.1601559995,-8857.790039,0.0,strati,,,
7218,549864.310547,7816816.359375,-8837.290039,0.0,strati,,,
7219,549226.810547,7818167.796875,-8888.339844,0.0,strati,,,
7220,548901.810547,7817097.9101559995,-8870.860352,0.0,strati,,,
7221,549001.810547,7820251.2695309995,-8950.290039,0.0,strati,,,
7222,550239.310547,7817060.367188,-8815.780273,0.0,strati,,,
7223,549726.810547,7820814.3710940005,-8940.30957,0.0,strati,,,
7224,549364.310547,7820720.5195309995,-8960.94043,0.0,strati,,,
7225,550951.810547,7821227.3085940005,-8909.099609,0.0,strati,,,
7226,550939.310547,7816966.5195309995,-8812.160156,0.0,strati,,,
7227,550339.310547,7817923.789063,-8847.05957,0.0,strati,,,
7228,549264.310547,7819594.320313,-8927.669922,0.0,strati,,,
7229,551026.810547,7817829.9375,-8804.700195,0.0,strati,,,
7230,549814.310547,7816666.1992190005,-8836.5,0.0,strati,,,
7231,548964.310547,7819838.328125,-8940.820313,0.0,strati,,,
7232,550501.810547,7819425.390625,-8772.030273,0.0,strati,,,
7233,550151.810547,7819125.070313,-8826.700195,0.0,strati,,,
7234,551814.310547,7821433.78125,-8888.099609,0.0,strati,,,
7235,550401.810547,7821020.8398440005,-8885.030273,0.0,strati,,,
7236,549601.810547,7821133.4570309995,-8961.950195,0.0,strati,,,
7237,551989.310547,7818561.96875,-8805.19043,0.0,strati,,,
7238,549389.310547,7821565.1679690005,-8964.820313,0.0,strati,,,
7239,550989.310547,7820476.507813,-8821.339844,0.0,strati,,,
7240,549401.810547,7820870.679688,-8965.030273,0.0,strati,,,
7241,548889.310547,7819669.398438,-8939.669922,0.0,strati,,,
7242,549101.810547,7819838.328125,-8939.959961,0.0,strati,,,
7243,549051.810547,7819613.0898440005,-8932.929688,0.0,strati,,,
7244,549364.310547,7820795.5976559995,-8966.900391,0.0,strati,,,
7245,549176.810547,7821039.609375,-8960.19043,0.0,strati,,,
7246,549476.810547,7819613.0898440005,-8917.5,0.0,strati,,,
7247,551101.810547,7817548.3867190005,-8783.849609,0.0,strati,,,
7248,550726.810547,7817961.328125,-8813.070313,0.0,strati,,,
7249,549664.310547,7819387.851563,-8882.480469,0.0,strati,,,
7250,549289.310547,7821095.9179690005,-8961.69043,0.0,strati,,,
7251,549426.810547,7821095.9179690005,-8955.709961,0.0,strati,,,
7252,551639.310547,7817980.0976559995,-8789.669922,0.0,strati,,,
7253,552064.310547,7819838.328125,-8793.929688,0.0,strati,,,
7254,549414.310547,7819538.007813,-8916.820313,0.0,strati,,,
7255,550164.310547,7820664.210938,-8871.230469,0.0,strati,,,
7256,549076.810547,7820138.648438,-8938.519531,0.0,strati,,,
7257,549889.310547,7817135.4492190005,-8825.360352,0.0,strati,,,
7258,550451.810547,7817154.21875,-8816.330078,0.0,strati,,,
7259,549476.810547,7820288.8085940005,-8924.700195,0.0,strati,,,
7260,549651.810547,7820213.7304690005,-8904.69043,0.0,strati,,,
7261,550626.810547,7819350.3085940005,-8775.209961,0.0,strati,,,
7262,550426.810547,7819200.148438,-8782.639648,0.0,strati,,,
7263,550089.310547,7819782.0195309995,-8823.200195,0.0,strati,,,
7264,549964.310547,7819631.859375,-8838.950195,0.0,strati,,,
7265,549289.310547,7816703.7382809995,-8835.330078,0.0,strati,,,
7266,549376.810547,7821171.0,-8956.860352,0.0,strati,,,
7267,551751.810547,7819031.21875,-8808.19043,0.0,strati,,,
7268,551214.310547,7817792.398438,-8789.730469,0.0,strati,,,
7269,550589.310547,7817360.6875,-8823.259766,0.0,strati,,,
7270,551164.310547,7817154.21875,-8793.860352,0.0,strati,,,
7271,549876.810547,7821020.8398440005,-8942.209961,0.0,strati,,,
7272,550539.310547,7820870.679688,-8867.070313,0.0,strati,,,
7273,552276.810547,7820382.6601559995,-8801.349609,0.0,strati,,,
7274,550626.810547,7821020.8398440005,-8896.719727,0.0,strati,,,
7275,550814.310547,7817754.859375,-8816.179688,0.0,strati,,,
7276,550951.810547,7817961.328125,-8803.259766,0.0,strati,,,
7277,549189.310547,7819894.640625,-8937.040039,0.0,strati,,,
7278,549526.810547,7819538.007813,-8905.110352,0.0,strati,,,
7279,550389.310547,7819838.328125,-8780.849609,0.0,strati,,,
7280,550689.310547,7817886.25,-8819.660156,0.0,strati,,,
7281,548889.310547,7820814.3710940005,-8966.5,0.0,strati,,,
7282,551026.810547,7817773.6289059995,-8801.80957,0.0,strati,,,
7283,549026.810547,7820870.679688,-8964.019531,0.0,strati,,,
7284,551576.810547,7819106.3007809995,-8814.929688,0.0,strati,,,
7285,550801.810547,7817285.609375,-8802.629883,0.0,strati,,,
7286,550751.810547,7817172.9882809995,-8806.80957,0.0,strati,,,
7287,549776.810547,7820964.53125,-8948.94043,0.0,strati,,,
7288,548989.310547,7820007.257813,-8942.5,0.0,strati,,,
7289,550489.310547,7821208.539063,-8900.490234,0.0,strati,,,
7290,551001.810547,7817698.546875,-8800.370117,0.0,strati,,,
7291,550901.810547,7817135.4492190005,-8803.019531,0.0,strati,,,
7292,550826.810547,7817679.7773440005,-8812.509766,0.0,strati,,,
7293,550326.810547,7819631.859375,-8809.05957,0.0,strati,,,
7294,549451.810547,7820607.898438,-8950.790039,0.0,strati,,,
7295,550576.808594,7821171.0,-8905.870117,0.0,strati,,,
7296,548889.310547,7819519.2382809995,-8934.820313,0.0,strati,,,
7297,550114.310547,7820983.296875,-8919.44043,0.0,strati,,,
7298,550814.310547,7817398.226563,-8801.389648,0.0,strati,,,
7299,550901.810547,7820514.0507809995,-8810.589844,0.0,strati,,,
7300,549339.310547,7820401.429688,-8943.200195,0.0,strati,,,
7301,549651.810547,7819519.2382809995,-8889.209961,0.0,strati,,,
7302,549839.310547,7817154.21875,-8827.620117,0.0,strati,,,
7303,549151.810547,7819894.640625,-8938.849609,0.0,strati,,,
7304,549564.310547,7819462.929688,-8896.709961,0.0,strati,,,
7305,551026.810547,7820194.960938,-8818.740234,0.0,strati,,,
7306,550189.310547,7820307.578125,-8804.269531,0.0,strati,,,
7307,549214.310547,7820945.757813,-8964.089844,0.0,strati,,,
7308,550814.310547,7820420.1992190005,-8784.75,0.0,strati,,,
7309,550914.310547,7818862.289063,-8811.519531,0.0,strati,,,
7310,551314.310547,7820101.109375,-8838.089844,0.0,strati,,,
7311,549039.310547,7821358.6992190005,-8961.990234,0.0,strati,,,
7312,552126.810547,7820551.5898440005,-8811.30957,0.0,strati,,,
7313,550889.310547,7817417.0,-8792.919922,0.0,strati,,,
7314,550139.310547,7819350.3085940005,-8816.200195,0.0,strati,,,
7315,550751.810547,7819350.3085940005,-8794.269531,0.0,strati,,,
7316,549101.810547,7820101.109375,-8936.620117,0.0,strati,,,
7317,550139.310547,7820607.898438,-8865.049805,0.0,strati,,,
7318,551151.810547,7817698.546875,-8789.94043,0.0,strati,,,
7319,551851.810547,7819106.3007809995,-8815.150391,0.0,strati,,,
7320,549339.310547,7819406.617188,-8915.599609,0.0,strati,,,
7321,551326.810547,7817623.46875,-8796.69043,0.0,strati,,,
7322,548889.310547,7820870.679688,-8969.05957,0.0,strati,,,
7323,549914.310547,7816684.96875,-8833.230469,0.0,strati,,,
7324,551976.810547,7818899.828125,-8813.080078,0.0,strati,,,
7325,552276.810547,7820795.5976559995,-8836.740234,0.0,strati,,,
7326,550201.810547,7817304.3789059995,-8827.570313,0.0,strati,,,
7327,550939.310547,7817417.0,-8788.429688,0.0,strati,,,
7328,550201.810547,7820138.648438,-8799.820313,0.0,strati,,,
7329,549001.810547,7820157.4179690005,-8946.379883,0.0,strati,,,
7330,550964.310547,7818862.289063,-8813.44043,0.0,strati,,,
7331,549001.810547,7819763.25,-8940.209961,0.0,strati,,,
7332,549376.810547,7821114.6914059995,-8957.570313,0.0,strati,,,
7333,551626.810547,7819106.3007809995,-8813.169922,0.0,strati,,,
7334,549101.810547,7819894.640625,-8939.839844,0.0,strati,,,
7335,549339.310547,7821171.0,-8959.150391,0.0,strati,,,
7336,550901.810547,7820476.507813,-8804.820313,0.0,strati,,,
7337,550464.310547,7816666.1992190005,-8834.860352,0.0,strati,,,
7338,550889.310547,7817679.7773440005,-8808.790039,0.0,strati,,,
7339,549151.810547,7819838.328125,-8939.230469,0.0,strati,,,
7340,549401.810547,7820607.898438,-8951.620117,0.0,strati,,,
7341,549301.810547,7820776.828125,-8968.509766,0.0,strati,,,
7342,549364.310547,7819538.007813,-8919.700195,0.0,strati,,,
7343,549401.810547,7821715.328125,-8972.950195,0.0,strati,,,
7344,550326.810547,7819425.390625,-8814.94043,0.0,strati,,,
7345,549864.310547,7816684.96875,-8835.370117,0.0,strati,,,
7346,548976.810547,7820063.570313,-8941.919922,0.0,strati,,,
7347,549014.310547,7816928.9804690005,-8862.129883,0.0,strati,,,
7348,552239.310547,7819913.4101559995,-8785.94043,0.0,strati,,,
7349,550864.310547,7819369.078125,-8804.469727,0.0,strati,,,
7350,550976.810547,7820420.1992190005,-8814.160156,0.0,strati,,,
7351,549801.810547,7821020.8398440005,-8948.910156,0.0,strati,,,
7352,550051.810547,7817079.140625,-8820.230469,0.0,strati,,,
7353,550101.810547,7816666.1992190005,-8828.94043,0.0,strati,,,
7354,549089.310547,7820232.5,-8943.480469,0.0,strati,,,
7355,550376.810547,7819350.3085940005,-8806.360352,0.0,strati,,,
7356,549464.310547,7819462.929688,-8905.429688,0.0,strati,,,
7357,549151.810547,7816853.898438,-8855.830078,0.0,strati,,,
7358,551701.810547,7818956.140625,-8802.360352,0.0,strati,,,
7359,550789.310547,7817961.328125,-8808.679688,0.0,strati,,,
7360,550064.310547,7817229.3007809995,-8827.700195,0.0,strati,,,
7361,551001.810547,7817323.148438,-8787.349609,0.0,strati,,,
7362,551576.810547,7819669.398438,-8828.129883,0.0,strati,,,
7363,549564.310547,7819594.320313,-8904.650391,0.0,strati,,,
7364,549951.810547,7819556.7773440005,-8840.759766,0.0,strati,,,
7365,550726.810547,7817923.789063,-8815.570313,0.0,strati,,,
7366,550801.810547,7817248.070313,-8803.740234,0.0,strati,,,
7367,548989.310547,7821377.46875,-8960.540039,0.0,strati,,,
7368,551089.310547,7818787.2070309995,-8821.530273,0.0,strati,,,
7369,549576.810547,7819538.007813,-8898.980469,0.0,strati,,,
7370,551801.810547,7818805.9804690005,-8797.919922,0.0,strati,,,
7371,550014.310547,7818242.8789059995,-8865.110352,0.0,strati,,,
7372,550976.810547,7817754.859375,-8805.459961,0.0,strati,,,
7373,552076.810547,7817998.8710940005,-8790.570313,0.0,strati,,,
7374,551751.810547,7818899.828125,-8803.879883,0.0,strati,,,
7375,551739.310547,7819538.007813,-8824.080078,0.0,strati,,,
7376,548914.310547,7820101.109375,-8945.169922,0.0,strati,,,
7377,552076.810547,7820551.5898440005,-8815.240234,0.0,strati,,,
7378,551064.310547,7817548.3867190005,-8783.610352,0.0,strati,,,
7379,549339.310547,7821095.9179690005,-8960.549805,0.0,strati,,,
7380,548976.810547,7820870.679688,-8966.290039,0.0,strati,,,
7381,549426.810547,7819631.859375,-8921.55957,0.0,strati,,,
7382,549514.310547,7819387.851563,-8901.269531,0.0,strati,,,
7383,551539.310547,7818787.2070309995,-8793.009766,0.0,strati,,,
7384,550951.810547,7817698.546875,-8805.679688,0.0,strati,,,
7385,548939.310547,7819519.2382809995,-8934.160156,0.0,strati,,,
7386,550426.810547,7820476.507813,-8804.469727,0.0,strati,,,
7387,549464.310547,7821696.5585940005,-8972.099609,0.0,strati,,,
7388,552226.810547,7819200.148438,-8816.5,0.0,strati,,,
7389,552026.810547,7819256.4570309995,-8814.230469,0.0,strati,,,
7390,552214.310547,7820213.7304690005,-8786.799805,0.0,strati,,,
7391,548914.310547,7820270.039063,-8955.660156,0.0,strati,,,
7392,551401.810547,7821227.3085940005,-8894.950195,0.0,strati,,,
7393,551801.810547,7819538.007813,-8823.799805,0.0,strati,,,
7394,550376.810547,7819631.859375,-8796.030273,0.0,strati,,,
7395,549114.310547,7820401.429688,-8949.55957,0.0,strati,,,
7396,550264.310547,7819500.46875,-8817.830078,0.0,strati,,,
7397,550614.310547,7821114.6914059995,-8905.040039,0.0,strati,,,
7398,551214.310547,7819950.9492190005,-8834.929688,0.0,strati,,,
7399,549226.810547,7821508.859375,-8954.660156,0.0,strati,,,
7400,550689.310547,7819425.390625,-8789.450195,0.0,strati,,,
7401,551364.310547,7820983.296875,-8888.80957,0.0,strati,,,
7402,551489.310547,7819894.640625,-8835.679688,0.0,strati,,,
7403,552276.810547,7819744.4804690005,-8804.530273,0.0,strati,,,
7404,550689.310547,7819763.25,-8808.5,0.0,strati,,,
7405,549276.810547,7821189.7695309995,-8961.400391,0.0,strati,,,
7406,549551.810547,7819369.078125,-8896.459961,0.0,strati,,,
7407,549651.810547,7819782.0195309995,-8897.900391,0.0,strati,,,
7408,549201.810547,7819838.328125,-8936.450195,0.0,strati,,,
7409,550414.310547,7821133.4570309995,-8896.009766,0.0,strati,,,
7410,549314.310547,7819538.007813,-8921.660156,0.0,strati,,,
7411,551339.310547,7817154.21875,-8788.129883,0.0,strati,,,
7412,551876.810547,7819200.148438,-8815.120117,0.0,strati,,,
7413,549264.310547,7820776.828125,-8968.950195,0.0,strati,,,
7414,551164.310547,7819575.5507809995,-8817.830078,0.0,strati,,,
7415,549001.810547,7820119.8789059995,-8943.599609,0.0,strati,,,
7416,549426.810547,7820363.8867190005,-8936.820313,0.0,strati,,,
7417,549114.310547,7819650.6289059995,-8934.44043,0.0,strati,,,
7418,551251.810547,7817079.140625,-8791.589844,0.0,strati,,,
7419,550976.810547,7817172.9882809995,-8797.299805,0.0,strati,,,
7420,550264.310547,7819838.328125,-8810.860352,0.0,strati,,,
7421,550101.810547,7820251.2695309995,-8813.009766,0.0,strati,,,
7422,549239.310547,7818224.109375,-8888.830078,0.0,strati,,,
7423,550576.808594,7821095.9179690005,-8899.360352,0.0,strati,,,
7424,549226.810547,7818805.9804690005,-8895.549805,0.0,strati,,,
7425,551889.310547,7817191.757813,-8780.730469,0.0,strati,,,
7426,549114.310547,7820945.757813,-8962.099609,0.0,strati,,,
7427,549489.310547,7819988.4882809995,-8921.780273,0.0,strati,,,
7428,549201.810547,7819594.320313,-8929.410156,0.0,strati,,,
7429,551226.810547,7819631.859375,-8823.769531,0.0,strati,,,
7430,549251.810547,7821339.929688,-8951.730469,0.0,strati,,,
7431,550501.810547,7821039.609375,-8882.269531,0.0,strati,,,
7432,551089.310547,7817848.710938,-8798.19043,0.0,strati,,,
7433,550114.310547,7817304.3789059995,-8831.0,0.0,strati,,,
7434,551551.810547,7819819.5585940005,-8837.030273,0.0,strati,,,
7435,550801.810547,7819106.3007809995,-8781.290039,0.0,strati,,,
7436,548901.810547,7816872.6679690005,-8869.150391,0.0,strati,,,
7437,549001.810547,7821039.609375,-8968.849609,0.0,strati,,,
7438,552101.810547,7817492.078125,-8779.280273,0.0,strati,,,
7439,549351.810547,7820870.679688,-8966.69043,0.0,strati,,,
7440,548926.810547,7819669.398438,-8939.379883,0.0,strati,,,
7441,550326.810547,7819706.9375,-8801.820313,0.0,strati,,,
7442,550726.810547,7819031.21875,-8794.740234,0.0,strati,,,
7443,550826.810547,7817454.539063,-8802.879883,0.0,strati,,,
7444,551439.310547,7820345.1210940005,-8839.179688,0.0,strati,,,
7445,549414.310547,7820795.5976559995,-8965.019531,0.0,strati,,,
7446,549214.310547,7821039.609375,-8959.259766,0.0,strati,,,
7447,550039.310547,7816666.1992190005,-8826.919922,0.0,strati,,,
7448,551226.810547,7819500.46875,-8815.959961,0.0,strati,,,
7449,549001.810547,7819613.0898440005,-8933.280273,0.0,strati,,,
7450,548989.310547,7820701.75,-8963.05957,0.0,strati,,,
7451,550501.810547,7821171.0,-8895.950195,0.0,strati,,,
7452,548926.810547,7820870.679688,-8968.599609,0.0,strati,,,
7453,549701.810547,7819763.25,-8892.570313,0.0,strati,,,
7454,550064.310547,7820945.757813,-8914.450195,0.0,strati,,,
7455,550501.810547,7821133.4570309995,-8891.370117,0.0,strati,,,
7456,549126.810547,7818055.179688,-8889.070313,0.0,strati,,,
7457,549789.310547,7819369.078125,-8856.769531,0.0,strati,,,
7458,552401.810547,7819819.5585940005,-8800.900391,0.0,strati,,,
7459,551901.810547,7817379.460938,-8782.339844,0.0,strati,,,
7460,549339.310547,7819369.078125,-8915.769531,0.0,strati,,,
7461,550189.310547,7820288.8085940005,-8805.139648,0.0,strati,,,
7462,548989.310547,7820814.3710940005,-8963.400391,0.0,strati,,,
7463,550476.810547,7820270.039063,-8784.19043,0.0,strati,,,
7464,549176.810547,7820964.53125,-8962.25,0.0,strati,,,
7465,548926.810547,7820795.5976559995,-8965.200195,0.0,strati,,,
7466,549601.810547,7819369.078125,-8890.959961,0.0,strati,,,
7467,550626.810547,7821171.0,-8912.0,0.0,strati,,,
7468,549114.310547,7819125.070313,-8924.339844,0.0,strati,,,
7469,551689.310547,7817998.8710940005,-8787.230469,0.0,strati,,,
7470,550739.310547,7817886.25,-8816.44043,0.0,strati,,,
7471,550551.810547,7820983.296875,-8883.389648,0.0,strati,,,
7472,551689.310547,7819049.9882809995,-8806.379883,0.0,strati,,,
7473,552114.310547,7819838.328125,-8790.339844,0.0,strati,,,
7474,551589.310547,7820664.210938,-8856.969727,0.0,strati,,,
7475,552439.310547,7819838.328125,-8807.900391,0.0,strati,,,
7476,551976.810547,7819331.539063,-8815.790039,0.0,strati,,,
7477,549439.310547,7821471.320313,-8967.19043,0.0,strati,,,
7478,549239.310547,7819894.640625,-8933.099609,0.0,strati,,,
7479,549051.810547,7819763.25,-8939.700195,0.0,strati,,,
7480,550326.810547,7816666.1992190005,-8830.719727,0.0,strati,,,
7481,551064.310547,7817154.21875,-8796.69043,0.0,strati,,,
7482,551964.310547,7819462.929688,-8811.820313,0.0,strati,,,
7483,549464.310547,7819538.007813,-8912.589844,0.0,strati,,,
7484,549564.310547,7818899.828125,-8860.44043,0.0,strati,,,
7485,551589.310547,7818486.890625,-8795.349609,0.0,strati,,,
7486,549789.310547,7818224.109375,-8864.910156,0.0,strati,,,
7487,552414.310547,7820495.28125,-8825.599609,0.0,strati,,,
7488,549939.310547,7821734.101563,-8968.730469,0.0,strati,,,
7489,552139.310547,7817923.789063,-8792.5,0.0,strati,,,
7490,550626.810547,7819819.5585940005,-8802.799805,0.0,strati,,,
7491,550514.310547,7817097.9101559995,-8816.400391,0.0,strati,,,
7492,550801.810547,7819575.5507809995,-8806.259766,0.0,strati,,,
7493,549301.810547,7819237.6875,-8912.219727,0.0,strati,,,
7494,548889.310547,7817004.0585940005,-8862.799805,0.0,strati,,,
7495,549614.310547,7820007.257813,-8912.290039,0.0,strati,,,
7496,552214.310547,7820776.828125,-8839.599609,0.0,strati,,,
7497,550214.310547,7819575.5507809995,-8822.980469,0.0,strati,,,
7498,549989.310547,7821640.25,-8969.280273,0.0,strati,,,
7499,550539.310547,7820607.898438,-8816.410156,0.0,strati,,,
7500,550764.310547,7817548.3867190005,-8816.379883,0.0,strati,,,
7501,549064.310547,7817923.789063,-8879.990234,0.0,strati,,,
7502,549001.810547,7817886.25,-8881.740234,0.0,strati,,,
7503,550814.310547,7816666.1992190005,-8827.839844,0.0,strati,,,
7504,551351.810547,7817398.226563,-8787.80957,0.0,strati,,,
7505,550264.310547,7820157.4179690005,-8801.0,0.0,strati,,,
7506,551476.810547,7820063.570313,-8822.639648,0.0,strati,,,
7507,551376.810547,7817548.3867190005,-8797.740234,0.0,strati,,,
7508,550039.310547,7820682.9804690005,-8882.389648,0.0,strati,,,
7509,550539.310547,7820776.828125,-8850.80957,0.0,strati,,,
7510,549551.810547,7820720.5195309995,-8948.870117,0.0,strati,,,
7511,550639.310547,7817041.5976559995,-8820.469727,0.0,strati,,,
7512,550739.310547,7820213.7304690005,-8774.469727,0.0,strati,,,
7513,551476.810547,7819950.9492190005,-8832.950195,0.0,strati,,,
7514,550451.810547,7819556.7773440005,-8781.860352,0.0,strati,,,
7515,550439.310547,7819688.1679690005,-8786.009766,0.0,strati,,,
7516,551939.310547,7819688.1679690005,-8812.650391,0.0,strati,,,
7517,550564.310547,7819425.390625,-8778.379883,0.0,strati,,,
7518,549801.810547,7819650.6289059995,-8870.94043,0.0,strati,,,
7519,550089.310547,7820607.898438,-8869.480469,0.0,strati,,,
7520,549739.310547,7816910.2070309995,-8838.75,0.0,strati,,,
7521,549276.810547,7817754.859375,-8850.570313,0.0,strati,,,
7522,550926.810547,7817754.859375,-8807.490234,0.0,strati,,,
7523,550614.310547,7820926.9882809995,-8882.660156,0.0,strati,,,
7524,549864.310547,7816741.2773440005,-8833.429688,0.0,strati,,,
7525,549864.310547,7820889.4492190005,-8932.660156,0.0,strati,,,
7526,549289.310547,7819894.640625,-8929.429688,0.0,strati,,,
7527,549839.310547,7817323.148438,-8833.139648,0.0,strati,,,
7528,550101.810547,7820908.21875,-8908.530273,0.0,strati,,,
7529,550864.310547,7819631.859375,-8806.269531,0.0,strati,,,
7530,549214.310547,7816703.7382809995,-8844.610352,0.0,strati,,,
7531,550764.310547,7817661.007813,-8816.730469,0.0,strati,,,
7532,550814.310547,7820495.28125,-8805.469727,0.0,strati,,,
7533,552439.310547,7819331.539063,-8822.910156,0.0,strati,,,
7534,549876.810547,7820814.3710940005,-8921.030273,0.0,strati,,,
7535,550414.310547,7816741.2773440005,-8836.959961,0.0,strati,,,
7536,549901.810547,7817266.8398440005,-8833.19043,0.0,strati,,,
7537,549926.810547,7816741.2773440005,-8831.990234,0.0,strati,,,
7538,550576.808594,7817097.9101559995,-8814.980469,0.0,strati,,,
7539,549839.310547,7817210.5273440005,-8830.179688,0.0,strati,,,
7540,550039.310547,7819857.0976559995,-8823.799805,0.0,strati,,,
7541,550326.810547,7816722.507813,-8830.400391,0.0,strati,,,
7542,551076.810547,7817905.0195309995,-8798.259766,0.0,strati,,,
7543,550264.310547,7817229.3007809995,-8818.870117,0.0,strati,,,
7544,550139.310547,7820908.21875,-8906.259766,0.0,strati,,,
7545,550264.310547,7817341.9179690005,-8823.910156,0.0,strati,,,
7546,549976.810547,7820607.898438,-8881.719727,0.0,strati,,,
7547,549826.810547,7817623.46875,-8850.769531,0.0,strati,,,
7548,551051.810547,7817398.226563,-8781.919922,0.0,strati,,,
7549,550151.810547,7819631.859375,-8828.480469,0.0,strati,,,
7550,549764.310547,7820889.4492190005,-8944.320313,0.0,strati,,,
7551,550051.810547,7816778.8164059995,-8830.610352,0.0,strati,,,
7552,551101.810547,7817304.3789059995,-8785.240234,0.0,strati,,,
