X,Y,Z,name
531952.1444150402,7507511.307246935,518.1690332474204,Turee_Creek_Group
534062.6687520805,7507829.576888099,734.3495261283948,Turee_Creek_Group
532085.7606815395,7507933.762996061,449.7801399711374,Turee_Creek_Group
530273.9239828922,7504923.639887699,798.4267215581831,Turee_Creek_Group
529181.1962372577,7506530.579251802,325.4658838393196,Turee_Creek_Group
522237.17540431005,7503198.561188744,1044.8420087860773,Turee_Creek_Group
521928.67270976,7504886.940390095,18.098730307779874,Turee_Creek_Group
537246.7591221672,7491554.078306665,1007.4013041658473,Jeerinah_Formation
537278.3539928801,7489802.398407086,42.71519275096864,Jeerinah_Formation
537547.7057627966,7492315.735788688,955.2579980513772,Jeerinah_Formation
538564.0654169936,7490860.154535655,34.22799357730645,Jeerinah_Formation
539226.6806971665,7493203.8148088,956.8114541956292,Jeerinah_Formation
538472.6178995845,7491570.420210303,83.07729388039172,Jeerinah_Formation
540342.4048408468,7494033.411675556,958.2249017705284,Jeerinah_Formation
540899.3471254832,7492311.861232026,106.12199603459383,Jeerinah_Formation
541986.2377556388,7494841.133556168,743.3354602142671,Jeerinah_Formation
543258.0728910312,7493353.645868222,331.24837403599474,Jeerinah_Formation
544465.3584088144,7495825.04912961,703.3587076516832,Jeerinah_Formation
544315.5227972757,7493865.23922591,333.63660813178205,Jeerinah_Formation
546000.2280069268,7495386.62303863,630.1851942798746,Jeerinah_Formation
547973.8884711731,7495122.20909755,443.7726420372764,Jeerinah_Formation
548451.7273262974,7496746.2122039,1024.4520198160258,Jeerinah_Formation
548892.5115606526,7495023.64670365,108.76792795158678,Jeerinah_Formation
552003.6984586718,7496398.980086749,1329.4095186552672,Jeerinah_Formation
550749.7767775583,7496469.5169586595,-227.0945665737139,Jeerinah_Formation
520346.5328717245,7500164.914297094,1343.4512145980434,Brockman_Iron_Formation
520103.9563470556,7501542.025668818,-86.48616149576935,Brockman_Iron_Formation
521551.9661151871,7510513.640213403,1096.624306823308,Brockman_Iron_Formation
521709.0829686828,7508802.9538226975,72.4825358731133,Brockman_Iron_Formation
523420.5555460468,7511317.075296025,714.1037227249188,Brockman_Iron_Formation
524733.7325615832,7509825.535255444,488.5501077844447,Brockman_Iron_Formation
524041.4378386596,7511673.914783727,822.5845655812773,Brockman_Iron_Formation
525375.6225317005,7510225.715118872,472.3433122064521,Brockman_Iron_Formation
525451.6247981654,7512657.43684404,885.0929848137065,Brockman_Iron_Formation
525805.1557428746,7510744.040916711,422.5652597942145,Brockman_Iron_Formation
526793.3537830698,7513229.570376316,870.2831842448934,Brockman_Iron_Formation
527151.8556456402,7511331.668155095,351.2036400382577,Brockman_Iron_Formation
528468.3431334081,7513363.531454354,1047.6255976343307,Brockman_Iron_Formation
529339.8290437718,7511679.329060958,412.0356306628437,Brockman_Iron_Formation
529255.513894483,7513334.236881342,1087.523127844221,Brockman_Iron_Formation
530974.317975217,7514063.183428168,370.34151631124223,Brockman_Iron_Formation
528814.1553323325,7514572.56809323,1104.3973100618773,Brockman_Iron_Formation
530570.0464133574,7514333.830356329,177.11590479367214,Brockman_Iron_Formation
529818.8380612799,7515439.782896723,1124.2515114818184,Brockman_Iron_Formation
530548.0295948402,7513823.657799059,198.82221862165403,Brockman_Iron_Formation
530508.014248395,7515617.727110051,1183.0306371350575,Brockman_Iron_Formation
531109.4853885452,7513988.25807347,191.5352380585992,Brockman_Iron_Formation
530021.1298290337,7514702.965561908,1214.0664140475917,Brockman_Iron_Formation
531669.9265276361,7515205.512315512,199.71134449908965,Brockman_Iron_Formation
530147.1227128374,7514808.756293036,1468.766776074149,Brockman_Iron_Formation
530826.3845239325,7515955.215246595,-22.62024941263462,Brockman_Iron_Formation
529886.2339404325,7516002.200258177,1535.7719227790062,Brockman_Iron_Formation
531536.2923387776,7516092.790784802,409.2282536134726,Brockman_Iron_Formation
546640.7700660507,7516166.641435016,1206.7740002678488,Brockman_Iron_Formation
545847.0692311191,7514524.679456614,385.79906391958536,Brockman_Iron_Formation
545597.5521602384,7514332.300358883,1187.4541270459276,Brockman_Iron_Formation
544177.3117529615,7515559.016233136,496.0169647571168,Brockman_Iron_Formation
545045.8209995587,7512918.798562576,928.2672315080716,Brockman_Iron_Formation
543108.1768165013,7513175.011576115,504.1329231138674,Brockman_Iron_Formation
542622.58672949,7511585.331955183,1028.3998200055894,Brockman_Iron_Formation
543482.0756319601,7513330.976845587,565.7955148571717,Brockman_Iron_Formation
542732.7349603755,7513186.523074634,971.4131576999928,Brockman_Iron_Formation
541465.4833556345,7511698.325650446,547.9254991758565,Brockman_Iron_Formation
543878.2553669164,7510249.818147412,1071.3657855727529,Brockman_Iron_Formation
541976.2760083735,7510415.993440108,475.6642732583481,Brockman_Iron_Formation
543145.3027357822,7508592.450594143,959.0275540490952,Brockman_Iron_Formation
541240.2638404476,7508385.369427088,386.3634312747359,Brockman_Iron_Formation
541844.0109339643,7505056.136997834,917.8023216265552,Brockman_Iron_Formation
540916.3506483256,7506764.663223116,448.351012144926,Brockman_Iron_Formation
539069.5376712988,7503452.846442459,1209.1435926496442,Brockman_Iron_Formation
538346.533536361,7505055.463079521,255.78902299743424,Brockman_Iron_Formation
536016.6474204815,7503062.923829773,1075.383235601349,Brockman_Iron_Formation
536180.2725279185,7504913.870339686,335.6374403027296,Brockman_Iron_Formation
535670.4402189589,7502577.294673024,824.0561818861488,Brockman_Iron_Formation
533744.9285841811,7502086.956430556,596.079533279797,Brockman_Iron_Formation
532333.217710908,7501272.575810547,1084.6727703230356,Brockman_Iron_Formation
531619.5418084972,7502939.739571367,241.32722967696435,Brockman_Iron_Formation
528651.7999768888,7500920.529537844,1129.8795905650031,Brockman_Iron_Formation
528262.3288733312,7502524.580530217,0.5733108696978206,Brockman_Iron_Formation
548050.4955048778,7509373.369009433,794.3235384484083,Jeerinah_Formation
546343.2389096422,7510321.411757007,362.4788131171106,Jeerinah_Formation
547629.3983372436,7507929.750933043,788.4159963522338,Jeerinah_Formation
545923.8231103662,7508887.042450557,370.5570536956016,Jeerinah_Formation
546890.8776467805,7506201.019204631,668.0639007786303,Jeerinah_Formation
545554.3930432695,7507674.766667638,463.4244132431356,Jeerinah_Formation
546014.0723211686,7504628.567945672,747.1810593493881,Jeerinah_Formation
544231.6703616714,7505440.253269197,341.9524937780557,Jeerinah_Formation
544244.4633147216,7502443.76616116,946.1671477282914,Jeerinah_Formation
542866.0487701285,7503639.043679721,126.84730976721976,Jeerinah_Formation
541005.5600671585,7500093.309727385,961.475479091723,Jeerinah_Formation
540297.7089735313,7501768.970468384,130.14647663643376,Jeerinah_Formation
539213.0850015867,7498923.914519388,741.5542476371152,Jeerinah_Formation
538046.4236657133,7500478.345539052,269.7009521270647,Jeerinah_Formation
536894.6234999062,7498181.997289364,567.945538306172,Jeerinah_Formation
536270.3356969939,7500077.733617167,439.693775801384,Jeerinah_Formation
534014.849917405,7498054.046692792,727.4936456084218,Jeerinah_Formation
534133.5673039628,7500002.587739825,292.6442807023303,Jeerinah_Formation
531422.8849839672,7498545.641643463,1033.7034366733656,Jeerinah_Formation
531395.0351182428,7500263.5301760975,9.9440047661829,Jeerinah_Formation
530155.343597136,7498813.954334219,1067.5675434292984,Jeerinah_Formation
530128.6870751642,7500480.186590682,-38.307448311901794,Jeerinah_Formation
528472.4374619588,7498509.105729285,1056.3311092215667,Jeerinah_Formation
528427.830664981,7500178.497124336,-44.18813358733706,Jeerinah_Formation
525427.4199484376,7498173.911809862,1018.9507299345114,Jeerinah_Formation
525372.316431895,7499880.67953375,-22.158072812147168,Jeerinah_Formation
524362.6445190491,7498093.895177071,746.8796064092033,Jeerinah_Formation
522668.3969488969,7499040.057943332,262.83292397593084,Jeerinah_Formation
522534.3421172997,7497116.677407177,969.3976606602102,Jeerinah_Formation
521963.5406837504,7498777.752019642,12.832526817468818,Jeerinah_Formation
520955.4283658197,7496841.687635404,1184.0714932374449,Jeerinah_Formation
519493.1991883756,7496954.552902815,-175.76204953282956,Jeerinah_Formation
550625.3160199582,7512036.406185037,879.6262492797208,Jeerinah_Formation
550342.3956555218,7513942.834872012,345.31760358511235,Jeerinah_Formation
549482.6223566704,7510904.665762582,823.615753257473,Jeerinah_Formation
548121.2085928596,7512295.633512377,363.4404793266076,Jeerinah_Formation
520726.73907463416,7512423.619443155,757.6999712297713,Marra_Mamba_Iron_Formation
521566.8410721058,7510634.891388216,449.997876150366,Marra_Mamba_Iron_Formation
522145.074796834,7512991.353046703,707.8853237865212,Marra_Mamba_Iron_Formation
522430.98822346167,7511028.725174158,450.3094196698194,Marra_Mamba_Iron_Formation
522570.09934150765,7513207.068099297,821.4922921001227,Marra_Mamba_Iron_Formation
524494.8618777724,7512867.998890114,396.8497949619013,Marra_Mamba_Iron_Formation
524035.3489976471,7515950.068742259,930.3106668547211,Marra_Mamba_Iron_Formation
525104.158244443,7514372.01354123,324.1847917522708,Marra_Mamba_Iron_Formation
550191.5877547333,7513432.616475089,949.12416353668,Marra_Mamba_Iron_Formation
550427.1236515866,7515355.633026521,452.60610322486014,Marra_Mamba_Iron_Formation
548330.7423129099,7512481.872666364,774.5123437824465,Marra_Mamba_Iron_Formation
547992.8055538201,7514445.895329067,605.9486251226457,Marra_Mamba_Iron_Formation
547834.9580515551,7511545.295913611,792.7357689221318,Marra_Mamba_Iron_Formation
546571.2922191832,7513071.740212038,522.3351995941229,Marra_Mamba_Iron_Formation
547633.3671613518,7510738.298413884,870.7730964730417,Marra_Mamba_Iron_Formation
545979.004749948,7511780.981563155,451.37249804547264,Marra_Mamba_Iron_Formation
546366.3212334624,7509348.970213788,962.0564897257784,Marra_Mamba_Iron_Formation
545812.1376567577,7511211.320890823,488.20997548641753,Marra_Mamba_Iron_Formation
545940.8963972132,7508296.73312637,950.505159838356,Marra_Mamba_Iron_Formation
544168.1704086869,7509092.55883358,477.10890578912114,Marra_Mamba_Iron_Formation
545135.4907247045,7506896.113955182,686.3873780891936,Marra_Mamba_Iron_Formation
543229.3891529257,7507479.183950699,522.6614534782093,Marra_Mamba_Iron_Formation
543837.0938014484,7504546.243248904,861.710348101145,Marra_Mamba_Iron_Formation
542192.4549254416,7505551.556232486,328.3167105586354,Marra_Mamba_Iron_Formation
541216.9358840159,7502717.53987323,1055.4556647443308,Marra_Mamba_Iron_Formation
540550.082502234,7504361.758744719,132.4979897417549,Marra_Mamba_Iron_Formation
538646.9208930056,7501571.954518007,1064.3509578983037,Marra_Mamba_Iron_Formation
538556.4702600744,7503374.335336853,202.23607758287028,Marra_Mamba_Iron_Formation
538060.0244461235,7501337.861708358,961.9872485688712,Marra_Mamba_Iron_Formation
536594.0860627464,7502457.41109959,188.91945287824825,Marra_Mamba_Iron_Formation
536769.4674395157,7499827.671336431,703.3490690657867,Marra_Mamba_Iron_Formation
536061.1936672742,7501673.57829421,401.72717533076445,Marra_Mamba_Iron_Formation
534372.745212986,7499873.230580266,711.9940586795512,Marra_Mamba_Iron_Formation
533975.3521559342,7501810.988320694,416.7421363891633,Marra_Mamba_Iron_Formation
533146.5182447424,7499902.692893033,900.7895047970828,Marra_Mamba_Iron_Formation
532682.9234456376,7501712.9881992275,188.11091902749,Marra_Mamba_Iron_Formation
529968.927492467,7499892.203192382,1112.192377300085,Marra_Mamba_Iron_Formation
530123.213635233,7501531.936940388,-22.474543782564865,Marra_Mamba_Iron_Formation
528334.227959287,7499405.566845147,1104.7313106684408,Marra_Mamba_Iron_Formation
528331.983365253,7501057.030732563,-23.391905278559307,Marra_Mamba_Iron_Formation
525263.8524193254,7499564.66079986,1261.8099895866403,Marra_Mamba_Iron_Formation
525189.5359372345,7500949.880480009,-178.8993836790827,Marra_Mamba_Iron_Formation
522576.1885824075,7512498.315961745,719.2211731749072,Wittenoom_Formation
522930.6898220216,7510551.166400272,431.2325338677839,Wittenoom_Formation
523694.8770422613,7513544.672118041,843.4739258205656,Wittenoom_Formation
525069.3334809989,7512174.93797689,359.0176526851918,Wittenoom_Formation
550217.4905894853,7513856.1933301985,850.3412038141571,Wittenoom_Formation
549270.3792430649,7515575.066316921,465.04164113796446,Wittenoom_Formation
548355.2769183249,7513077.609826205,656.6430579763445,Wittenoom_Formation
546980.2227136551,7514529.159759944,609.4336936360452,Wittenoom_Formation
547254.0712467479,7511899.806012133,758.6205074252698,Wittenoom_Formation
545933.9738606252,7513378.382277174,491.87133758235245,Wittenoom_Formation
546897.4989590716,7510851.155052468,844.8165419263031,Wittenoom_Formation
545387.1110978721,7512099.742543532,445.1194242187763,Wittenoom_Formation
545523.0839051468,7509289.797150415,947.5375929618044,Wittenoom_Formation
543702.7878874933,7509880.004985276,366.0076111179213,Wittenoom_Formation
543862.4275211373,7505503.094491127,714.3379950635675,Wittenoom_Formation
542083.6742036229,7506392.705918063,503.08425073224464,Wittenoom_Formation
539037.9543535109,7502074.584215562,1051.116137407024,Wittenoom_Formation
538656.2757969692,7503817.696691577,147.85516989229689,Wittenoom_Formation
537670.9605417172,7502934.177731834,919.6493192599212,Wittenoom_Formation
535817.9691272627,7502614.092741985,238.4970475685434,Wittenoom_Formation
535389.6878726326,7500281.673575687,687.7499987382052,Wittenoom_Formation
535771.6603666574,7502225.066202193,409.6814585364159,Wittenoom_Formation
531719.5238267009,7500203.359986215,1035.4628103181722,Wittenoom_Formation
531726.2458077592,7501976.823037525,110.91772185108312,Wittenoom_Formation
528282.66507783,7490023.764053185,1454.050765841895,Bunjinah_Formation
528282.66507783,7490023.764053185,-545.9492341581049,Bunjinah_Formation
525920.499753352,7490159.3750349,1125.721996967961,Bunjinah_Formation
524977.011115338,7491488.103631269,-33.721622675420235,Bunjinah_Formation
529038.1620468277,7491007.475989098,1040.8787701698354,Bunjinah_Formation
529893.8009861523,7492505.592412962,29.182577600548427,Bunjinah_Formation
549729.0678296695,7490699.956031335,1492.427914126008,Woongarra_Rhyolite
550021.4019399504,7490019.494301354,-365.3967821245899,Woongarra_Rhyolite
540859.84484548,7510400.603504402,702.5662918066208,Weeli_Wolli_Formation
539096.25387549,7509465.747788998,576.9013327030976,Weeli_Wolli_Formation
541502.808182164,7508154.083665643,730.1108013898919,Weeli_Wolli_Formation
539510.984731966,7508088.746055588,561.6758289112025,Weeli_Wolli_Formation
537808.40018427,7504966.97794981,1069.110255079837,Weeli_Wolli_Formation
537466.1602241201,7506726.852374791,182.7052584940484,Weeli_Wolli_Formation
534409.6879087903,7504053.44212487,783.0623582403774,Weeli_Wolli_Formation
533221.2938065997,7505630.325177919,465.00686797873175,Weeli_Wolli_Formation
530918.8899830426,7502507.811244744,961.6340006804306,Weeli_Wolli_Formation
531252.7540533233,7504340.572939974,233.9531976707061,Weeli_Wolli_Formation
528081.8034460711,7501894.243541251,1130.3374466103553,Weeli_Wolli_Formation
527944.3159130189,7503522.385704578,-23.02731540138825,Weeli_Wolli_Formation
524880.1611366599,7501645.460166433,1290.2453126674443,Weeli_Wolli_Formation
524660.1690721501,7503012.581725056,-152.87011428193216,Weeli_Wolli_Formation
520570.3017599468,7501023.01134605,1260.8898892558882,Weeli_Wolli_Formation
520500.713091773,7502412.834608465,-175.61584220228406,Weeli_Wolli_Formation
520475.1152342023,7509667.139159116,1344.6309659034164,Weeli_Wolli_Formation
520678.318906256,7508267.056835986,-69.04429953876547,Weeli_Wolli_Formation
523207.9904412412,7510241.681169515,833.229910727721,Weeli_Wolli_Formation
523534.80031829886,7508318.397857715,392.5751628689817,Weeli_Wolli_Formation
527232.2317080031,7511009.455423079,717.9883897257683,Weeli_Wolli_Formation
527756.6304829669,7509095.265522551,471.24368455975247,Weeli_Wolli_Formation
531384.0496641614,7512366.883098386,832.4030609691838,Weeli_Wolli_Formation
531830.7794276185,7510461.555182863,419.9008757986473,Weeli_Wolli_Formation
533548.9629420663,7513266.359785981,844.4394455744914,Weeli_Wolli_Formation
533791.7972811236,7511308.091932978,518.5276481987291,Weeli_Wolli_Formation
538124.1161614173,7512776.976040882,682.8041388747444,Weeli_Wolli_Formation
537309.5640606828,7510950.924773409,637.6195867712426,Weeli_Wolli_Formation
523349.3760041336,7511543.19397717,610.3908638847387,Mount_McRae_Shale_and_Mount_Sylvia_Formation
523346.6535036364,7509545.386155091,516.8147235705638,Mount_McRae_Shale_and_Mount_Sylvia_Formation
525587.9941328636,7513150.214348146,839.2841869384788,Mount_McRae_Shale_and_Mount_Sylvia_Formation
526223.4649749664,7511316.451456173,356.0756761892226,Mount_McRae_Shale_and_Mount_Sylvia_Formation
528628.7838617364,7513999.700923721,1013.2203881080852,Mount_McRae_Shale_and_Mount_Sylvia_Formation
529620.1367961335,7512425.160531689,279.70698446657264,Mount_McRae_Shale_and_Mount_Sylvia_Formation
528998.9440052697,7515333.732520817,1131.169846539527,Mount_McRae_Shale_and_Mount_Sylvia_Formation
530278.0365014203,7514150.664435573,149.19617480991485,Mount_McRae_Shale_and_Mount_Sylvia_Formation
547469.9528237951,7516156.134418207,949.419894280759,Mount_McRae_Shale_and_Mount_Sylvia_Formation
546169.6255299249,7514698.674660523,519.3501516273408,Mount_McRae_Shale_and_Mount_Sylvia_Formation
545466.7049123332,7513574.269242246,1116.2088668272436,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544672.9478723769,7515273.550001405,421.6624946743215,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544778.1643345406,7511151.427266384,904.6409296856616,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543648.1553601493,7512727.872412176,416.8905631002913,Mount_McRae_Shale_and_Mount_Sylvia_Formation
544362.3869042402,7510422.558663488,985.389824552736,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542497.5448878998,7510813.253057432,377.3420101234972,Mount_McRae_Shale_and_Mount_Sylvia_Formation
543610.6450641743,7507999.813341648,940.8171275282624,Mount_McRae_Shale_and_Mount_Sylvia_Formation
541878.5361177655,7508806.493624802,349.99945807161663,Mount_McRae_Shale_and_Mount_Sylvia_Formation
542494.6765193387,7505160.450869084,823.9203622110235,Mount_McRae_Shale_and_Mount_Sylvia_Formation
541158.7922819313,7506603.361750766,458.6512945734778,Mount_McRae_Shale_and_Mount_Sylvia_Formation
538762.4325195121,7503009.597113037,1101.272264284395,Mount_McRae_Shale_and_Mount_Sylvia_Formation
538013.590897638,7504618.205381023,178.44201688340237,Mount_McRae_Shale_and_Mount_Sylvia_Formation
536726.1321003515,7502646.203992584,941.3250951160674,Mount_McRae_Shale_and_Mount_Sylvia_Formation
535546.4493762284,7504124.578745595,291.1276173709637,Mount_McRae_Shale_and_Mount_Sylvia_Formation
534068.4716144877,7500815.639655884,874.585664032056,Mount_McRae_Shale_and_Mount_Sylvia_Formation
533700.6680011523,7502749.090344865,518.9328343020366,Mount_McRae_Shale_and_Mount_Sylvia_Formation
540788.5231339025,7492077.116390392,1080.5948839227335,Marra_Mamba_Iron_Formation
541739.5891115175,7490652.674526468,47.90960634623752,Marra_Mamba_Iron_Formation
542092.3805513728,7492300.98346791,1073.8637261784163,Marra_Mamba_Iron_Formation
542564.5398152081,7490641.281938046,62.697834079817824,Marra_Mamba_Iron_Formation
542042.3233631128,7492806.481751184,939.0347465285372,Marra_Mamba_Iron_Formation
543636.8670082572,7491904.826417617,136.25942106119186,Marra_Mamba_Iron_Formation
543642.7849908896,7493616.2579944115,813.08640430891,Marra_Mamba_Iron_Formation
544845.7030364902,7492104.562856058,295.625309882912,Marra_Mamba_Iron_Formation
545854.0290514638,7494388.777038292,766.9501216778326,Marra_Mamba_Iron_Formation
545813.1232141561,7492434.544137428,343.51124573824404,Marra_Mamba_Iron_Formation
548353.7145782054,7493919.684960122,1291.613973806138,Marra_Mamba_Iron_Formation
548654.0670008046,7492620.184398186,-198.7171007425154,Marra_Mamba_Iron_Formation
550206.2674940128,7494394.747045213,1449.921538415839,Marra_Mamba_Iron_Formation
550458.1925059773,7493487.164282316,-314.39910048103025,Marra_Mamba_Iron_Formation
546711.8326760248,7491196.176087776,1420.58387303704,Weeli_Wolli_Formation
547140.7581100053,7490085.711218154,-186.55356521075169,Weeli_Wolli_Formation
550213.3838243325,7491688.344450597,1545.2610208668234,Weeli_Wolli_Formation
550295.8254503974,7490973.595729113,-320.8412387720499,Weeli_Wolli_Formation
550736.8803583272,7490606.482449315,1507.6067448365989,Boolgeeda_Iron_Formation
550814.6412246928,7489937.315449645,-375.5206470875231,Boolgeeda_Iron_Formation
542283.9568945304,7491265.65051701,1202.1335927943946,Brockman_Iron_Formation
543044.9295002576,7489838.864860571,25.18695682732357,Brockman_Iron_Formation
543431.7315113993,7491932.223721296,1147.595754432246,Brockman_Iron_Formation
544622.2093543707,7490697.607252795,118.7689074348624,Brockman_Iron_Formation
544472.9994638533,7492401.726592042,1179.201087188222,Brockman_Iron_Formation
545391.4019615467,7491004.093244329,82.31555186934031,Brockman_Iron_Formation
547242.9459312338,7493124.474555315,1306.0710577328214,Brockman_Iron_Formation
547086.5418484464,7491710.394635813,-99.60164391111095,Brockman_Iron_Formation
549544.6867962691,7492893.819681527,1515.9687743726608,Brockman_Iron_Formation
549726.1821749008,7492090.088789573,-306.4132055795866,Brockman_Iron_Formation
551649.0253243102,7493276.641140177,1571.168067433236,Brockman_Iron_Formation
551628.6019412098,7492564.424346003,-297.6096409953931,Brockman_Iron_Formation
540838.6551222448,7491370.373935889,1224.8080595782562,Wittenoom_Formation
541765.6961566451,7490015.9287624,81.97246661287568,Wittenoom_Formation
542394.4258139349,7491917.983937254,1133.618865490857,Wittenoom_Formation
542654.2686205012,7490257.536456108,49.46210642382243,Wittenoom_Formation
542277.1345647819,7492129.606911879,1056.3269209104874,Wittenoom_Formation
543969.4873387582,7491566.206100341,151.60507748372223,Wittenoom_Formation
543639.1473209043,7492966.5419964,962.776740326868,Wittenoom_Formation
544837.1105947257,7491532.27835128,250.1956636329752,Wittenoom_Formation
546360.161520963,7493963.520855841,1010.7527850560468,Wittenoom_Formation
546352.8385633171,7492154.320339399,158.2623947302567,Wittenoom_Formation
548340.6844430785,7493241.930010015,1393.6580271437183,Wittenoom_Formation
548368.8045259914,7492115.952827794,-259.03209688328445,Wittenoom_Formation
550416.7107755725,7493722.378323536,1537.8583832235297,Wittenoom_Formation
550731.7570589875,7492967.052579842,-287.0330821023937,Wittenoom_Formation
