6108.849121 6845.797363 3991.269043 0.204016 0.691760 0.692709
7341.734375 7176.017578 4121.938965 -0.410172 0.646421 0.643350
6678.996582 6964.544434 4075.840820 0.006919 0.708279 0.705898
5766.666504 7153.339844 4145.367676 0.175414 0.696814 0.695471
5240.940918 7509.343262 4119.555176 -0.026330 0.721204 0.692222
5354.417480 7590.835449 4186.582031 0.011965 0.711582 0.702501
6340.872559 7322.916504 4241.699707 0.156691 0.697761 0.698983
6373.439453 7184.816406 4193.568848 0.143770 0.700588 0.698932
7201.859863 7272.037598 4206.691406 -0.344239 0.671250 0.656447
7133.333496 7385.302734 4257.142090 -0.298244 0.675882 0.673969
7613.658203 7834.421387 4143.102539 -0.540313 0.594642 0.595368
7679.076172 7819.037109 4092.387939 -0.541279 0.594511 0.594621
8024.774902 8128.404297 4077.896484 -0.583905 0.577273 0.570799
8141.630371 7783.667969 4165.033203 -0.567008 0.578609 0.586271
7717.412109 7507.744629 4036.983887 -0.532065 0.598917 0.598503
7804.150879 7332.231934 3976.100586 -0.540760 0.597128 0.592467
8133.333496 7441.529785 4199.084961 -0.556094 0.587788 0.587592
8189.136719 7257.324219 4246.875977 -0.546227 0.588379 0.596193
7529.524902 6976.982910 3967.356445 -0.487609 0.617649 0.617047
7041.063965 6741.750000 3897.362061 -0.264285 0.687459 0.676427
8087.593750 6839.742188 4256.692871 -0.556886 0.587267 0.587363
8372.725586 6661.807129 4361.192871 -0.535160 0.591715 0.602891
4848.871582 5746.206543 3662.156006 -0.804792 -0.419653 -0.419762
4982.907715 5522.692871 3666.685791 -0.619292 -0.555684 -0.554701
6833.333496 2338.594727 4247.726563 -0.321716 -0.679558 -0.659318
7115.095215 2228.187988 4258.949707 -0.164592 -0.695490 -0.699430
7417.747559 2182.516846 4271.478516 0.052986 -0.707436 -0.704788
7839.103027 1866.064819 4315.638184 0.177564 -0.693867 -0.697868
7331.529297 1840.745728 4290.415039 -0.043938 -0.707338 -0.705509
6792.574707 1835.496460 4274.036621 -0.364239 -0.668887 -0.648013
6558.556152 1818.588501 4268.064941 -0.482553 -0.619790 -0.618873
7076.938965 1525.454468 4298.616211 -0.215700 -0.690448 -0.690475
6333.333496 1655.266235 4252.485352 -0.582786 -0.576819 -0.572399
6433.333496 1944.069458 4251.100586 -0.507668 -0.614531 -0.603842
6582.520996 2156.051025 4253.627930 -0.447471 -0.640783 -0.623833
6842.494629 1604.805542 4287.232910 -0.322784 -0.671236 -0.667272
6942.468262 1946.295288 4271.891602 -0.290952 -0.679271 -0.673749
2077.090576 2585.751709 3570.624268 -0.589764 -0.566201 -0.575842
2273.041748 2485.767334 3463.506104 -0.582227 -0.576076 -0.573715
2579.394531 2387.856445 3276.770508 -0.493023 -0.622792 -0.607502
2604.206299 3397.790283 3619.575439 -0.428365 -0.605297 -0.670909
2847.184570 3370.218018 3529.411621 -0.294692 -0.683219 -0.668108
3149.769775 3362.736328 3441.502197 -0.132866 -0.701726 -0.699948
2675.324463 3772.417969 3547.549072 -0.410514 -0.645256 -0.644300
2923.749756 3678.994141 3511.404297 -0.301690 -0.674455 -0.673864
3216.666260 3657.719971 3442.514404 -0.085884 -0.716171 -0.692620
2924.755859 3871.704834 3483.802734 -0.303105 -0.674477 -0.673208
2570.097656 4184.378418 3399.674316 -0.466875 -0.622452 -0.628157
